date,price
2008-09-05,1700.30416667
2008-09-06,1574.99578059
2008-09-07,1441.04494382
2008-09-08,1545.26262626
2008-09-09,1674.4212963
2008-09-10,1519.86138614
2008-09-11,1524.92227979
2008-09-12,1512.53023256
2008-09-13,1436.37762238
2008-09-14,1436.28865979
2008-09-15,1523.92670157
2008-09-16,1666.06077348
2008-09-17,1498.18987342
2008-09-18,1468.27840909
2008-09-19,1568.57754011
2008-09-20,1550.02538071
2008-09-21,1433.04347826
2008-09-22,1546.15
2008-09-23,1781.83333333
2008-09-24,1599.51785714
2008-09-25,1565.87068966
2008-09-26,1705.87096774
2008-09-27,1547.86631016
2008-09-28,1448.87951807
2008-09-29,1584.10695187
2008-09-30,1716.23834197
2008-10-01,1576.45982143
2008-10-02,1453.93258427
2008-10-03,1671.19534884
